AC   MIPF0000001
ID   mir-17
AC   MIPF0001037
ID   mir-1915
MI   MI0008336  hsa-mir-1915
MI   MI0015281  ppy-mir-1915
//
AC   MIPF0001038
ID   mir-975
MI   MI0005832  dme-mir-975
MI   MI0011772  dsi-mir-975
//
AC   MIPF0001039
ID   mir-2989
MI   MI0013736  tgu-mir-2989-1
MI   MI0013737  tgu-mir-2989-2
//
AC   MIPF0001040
ID   mir-1914
MI   MI0008335  hsa-mir-1914
MI   MI0015280  ppy-mir-1914
//
AC   MIPF0001041
ID   MIR2660
MI   MI0012013  mtr-MIR2660a
MI   MI0012014  mtr-MIR2660b
//
AC   MIPF0001042
ID   mir-2887
MI   MI0013060  bta-mir-2887-1
MI   MI0013061  bta-mir-2887-2
//
AC   MIPF0001043
ID   mir-2813
MI   MI0012394  bmo-mir-2813-1
MI   MI0012436  bmo-mir-2813-2
//
AC   MIPF0001044
ID   mir-2843
MI   MI0012456  bmo-mir-2843-1
MI   MI0012464  bmo-mir-2843-2
//
AC   MIPF0001045
ID   mir-994
MI   MI0005855  dme-mir-994
MI   MI0011602  dps-mir-994
//
AC   MIPF0001046
ID   mir-1012
MI   MI0005873  dme-mir-1012
MI   MI0011731  dsi-mir-1012
//
AC   MIPF0001047
ID   mir-2834
MI   MI0012435  bmo-mir-2834-1
MI   MI0012460  bmo-mir-2834-2
//
AC   MIPF0001048
ID   mir-1001
MI   MI0005863  dme-mir-1001
MI   MI0011776  dsi-mir-1001
//
AC   MIPF0001049
ID   mir-1451
MI   MI0007054  gga-mir-1451
MI   MI0013637  tgu-mir-1451
//
AC   MIPF0001050
ID   mir-3604
MI   MI0015950  bta-mir-3604-1
MI   MI0015951  bta-mir-3604-2
//
AC   MIPF0001051
ID   mir-BART13
MI   MI0003735  ebv-mir-BART13
MI   MI0015356  rlcv-mir-rL1-35
//
AC   MIPF0001052
ID   mir-2830
MI   MI0012427  bmo-mir-2830-1
MI   MI0012461  bmo-mir-2830-2
//
AC   MIPF0001053
ID   mir-3471
MI   MI0014699  mmu-mir-3471-1
MI   MI0014701  mmu-mir-3471-2
//
AC   MIPF0001054
ID   mir-2232
MI   MI0011131  ppc-mir-2232-1
MI   MI0011153  ppc-mir-2232-2
//
AC   MIPF0001055
ID   MIR2612
MI   MI0011872  mtr-MIR2612a
MI   MI0011873  mtr-MIR2612b
//
AC   MIPF0001056
ID   mir-2943
MI   MI0013507  aae-mir-2943-1
MI   MI0013508  aae-mir-2943-2
//
AC   MIPF0001057
ID   mir-2796
MI   MI0012369  bmo-mir-2796
MI   MI0014741  nvi-mir-2796
MI   MI0016221  ame-mir-2796
MI   MI0016303  tca-mir-2796
//
AC   MIPF0001058
ID   MIR169_8
MI   MI0011795  mtr-MIR169p
MI   MI0011868  mtr-MIR169q
MI   MI0016576  gma-MIR169e
MI   MI0017912  gma-MIR169h
MI   MI0017918  gma-MIR169i
//
AC   MIPF0001059
ID   mir-2528
MI   MI0011651  dps-mir-2528-2
MI   MI0011662  dps-mir-2528-1
//
AC   MIPF0001060
ID   MIR2640
MI   MI0011954  mtr-MIR2640a
MI   MI0011955  mtr-MIR2640b
//
AC   MIPF0001061
ID   mir-2214
MI   MI0010964  cel-mir-2214
MI   MI0011009  cbr-mir-2214
//
AC   MIPF0001062
ID   MIR1521
MI   MI0007236  gma-MIR1521
MI   MI0007248  gma-MIR1529
MI   MI0017923  gma-MIR4372b
//
AC   MIPF0001063
ID   MIR1432
MI   MI0010930  sbi-MIR1432
MI   MI0013243  zma-MIR1432
MI   MI0018190  ssp-MIR1432
//
AC   MIPF0001064
ID   mir-1304
MI   MI0006371  hsa-mir-1304
MI   MI0015262  ppy-mir-1304
//
AC   MIPF0001065
ID   mir-3158
MI   MI0014186  hsa-mir-3158-1
MI   MI0014187  hsa-mir-3158-2
//
AC   MIPF0001066
ID   mir-2576
MI   MI0011727  dps-mir-2576-1
MI   MI0011728  dps-mir-2576-2
//
AC   MIPF0001067
ID   mir-2985
MI   MI0013683  tgu-mir-2985-1
MI   MI0013684  tgu-mir-2985-2
MI   MI0015469  rno-mir-2985
//
AC   MIPF0001069
ID   mir-1471
MI   MI0007076  hsa-mir-1471
MI   MI0015271  ppy-mir-1471
//
AC   MIPF0001070
ID   mir-2814
MI   MI0012409  bmo-mir-2814-2
MI   MI0012457  bmo-mir-2814-3
//
AC   MIPF0001071
ID   mir-2856
MI   MI0012998  bmo-mir-2856-1
MI   MI0012999  bmo-mir-2856-2
//
AC   MIPF0001072
ID   MIR2933
MI   MI0013362  ath-MIR2933a
MI   MI0013363  ath-MIR2933b
//
AC   MIPF0001073
ID   mir-2239
MI   MI0011232  ppc-mir-2239-1
MI   MI0011245  ppc-mir-2239-2
//
AC   MIPF0001074
ID   mir-2035
MI   MI0010302  nve-mir-2035-1
MI   MI0015989  nve-mir-2035-2
//
AC   MIPF0001096
ID   mir-967
MI   MI0005823  dme-mir-967
MI   MI0011737  dsi-mir-967
//
AC   MIPF0001097
ID   MIR3454
MI   MI0014671  esi-MIR3454g
MI   MI0014672  esi-MIR3454a
MI   MI0014674  esi-MIR3454c
MI   MI0014675  esi-MIR3454f
MI   MI0014678  esi-MIR3454b
MI   MI0014683  esi-MIR3454e
MI   MI0014690  esi-MIR3454d
//
AC   MIPF0001098
ID   mir-3036
MI   MI0013982  api-mir-3036-1
MI   MI0013983  api-mir-3036-2
MI   MI0013984  api-mir-3036-3
MI   MI0013985  api-mir-3036-4
MI   MI0013986  api-mir-3036-5
//
AC   MIPF0001099
ID   mir-92_2
MI   MI0013944  api-mir-92a-1
MI   MI0013945  api-mir-92a-2
MI   MI0013946  api-mir-92b-1
MI   MI0013947  api-mir-92b-2
//
AC   MIPF0001100
ID   MIR3631
MI   MI0016027  vvi-MIR3631a
MI   MI0016028  vvi-MIR3631b
MI   MI0016029  vvi-MIR3631c
MI   MI0016030  vvi-MIR3631d
//
AC   MIPF0001101
ID   MIR774
MI   MI0005104  ath-MIR774
MI   MI0014599  aly-MIR774
MI   MI0014650  aly-MIR774b
MI   MI0014668  ath-MIR774b
//
AC   MIPF0001102
ID   mir-3150
MI   MI0014177  hsa-mir-3150a
MI   MI0016426  hsa-mir-3150b
//
AC   MIPF0001103
ID   mir-3074
MI   MI0014037  mmu-mir-3074-1
MI   MI0014104  mmu-mir-3074-2
MI   MI0014181  hsa-mir-3074
MI   MI0015411  rno-mir-3074
//
AC   MIPF0001104
ID   MIR319
MI   MI0002304  ptc-MIR319i
MI   MI0007951  vvi-MIR319e
MI   MI0016702  csi-MIR319
MI   MI0017502  tcc-MIR319
MI   MI0018677  gma-MIR319l
//
AC   MIPF0001105
ID   mir-3065
MI   MI0014027  mmu-mir-3065
MI   MI0014228  hsa-mir-3065
MI   MI0015429  rno-mir-3065
//
AC   MIPF0001106
ID   MIR773
MI   MI0005103  ath-MIR773
MI   MI0014642  aly-MIR773b
MI   MI0014666  ath-MIR773b
//
AC   MIPF0001107
ID   mir-3017
MI   MI0013998  api-mir-3017b-1
MI   MI0013999  api-mir-3017b-2
MI   MI0014000  api-mir-3017b-3
//
AC   MIPF0001108
ID   MIR4208
MI   MI0015810  aly-MIR4248a
MI   MI0015811  aly-MIR4248b
MI   MI0015812  aly-MIR4248c
//
AC   MIPF0001109
ID   MIR4387
MI   MI0016495  gma-MIR4387c
MI   MI0016540  gma-MIR4387a
MI   MI0016542  gma-MIR4387d
MI   MI0019276  gma-MIR4387e
//
AC   MIPF0001110
ID   mir-3043
MI   MI0013994  api-mir-3043-1
MI   MI0013995  api-mir-3043-2
MI   MI0013996  api-mir-3043-3
//
AC   MIPF0001111
ID   mir-3015
MI   MI0013956  api-mir-3015a-1
MI   MI0013957  api-mir-3015a-2
MI   MI0013960  api-mir-3015b
MI   MI0014013  api-mir-3015c-1
MI   MI0014014  api-mir-3015c-2
//
AC   MIPF0001112
ID   MIR841
MI   MI0005397  ath-MIR841
MI   MI0014669  ath-MIR841b
MI   MI0015780  aly-MIR841
//
AC   MIPF0001113
ID   MIR827_3
MI   MI0005383  ath-MIR827
MI   MI0014605  aly-MIR827
MI   MI0016727  csi-MIR827
//
AC   MIPF0001114
ID   mir-3051
MI   MI0014010  api-mir-3051-1
MI   MI0014011  api-mir-3051-2
//
AC   MIPF0001115
ID   MIR4227
MI   MI0015788  aly-MIR4227
MI   MI0015816  ath-MIR4227
//
AC   MIPF0001116
ID   MIR163
MI   MI0000196  ath-MIR163
MI   MI0014640  aly-MIR163
//
AC   MIPF0001117
ID   MIR4380
MI   MI0016502  gma-MIR4380a
MI   MI0016518  gma-MIR4373
MI   MI0016528  gma-MIR4380b
//
AC   MIPF0001118
ID   mir-3926
MI   MI0016434  hsa-mir-3926-1
MI   MI0016437  hsa-mir-3926-2
//
AC   MIPF0001119
ID   mir-1843
MI   MI0004155  mmu-mir-1843
MI   MI0008123  cfa-mir-1843
MI   MI0016971  mmu-mir-1843b
//
AC   MIPF0001120
ID   mir-3045
MI   MI0014001  api-mir-3045a
MI   MI0014016  api-mir-3045b
//
AC   MIPF0001121
ID   MIR2950
MI   MI0013555  ghr-MIR2950
MI   MI0016016  vvi-MIR2950
//
AC   MIPF0001122
ID   MIR771
MI   MI0005101  ath-MIR771
MI   MI0014598  aly-MIR771
//
AC   MIPF0001123
ID   MIR402
MI   MI0001071  ath-MIR402
MI   MI0014641  aly-MIR402
//
AC   MIPF0001124
ID   mir-3556
MI   MI0015414  rno-mir-3556b
MI   MI0015416  rno-mir-3556a
//
AC   MIPF0001125
ID   MIR1887
MI   MI0008304  ath-MIR1887
MI   MI0015781  aly-MIR1887
//
AC   MIPF0001126
ID   MIR852
MI   MI0005407  ath-MIR852
MI   MI0014621  aly-MIR852
//
AC   MIPF0001127
ID   MIR3440
MI   MI0014656  aly-MIR3440
MI   MI0015818  ath-MIR3440b
//
AC   MIPF0001128
ID   MIR4221
MI   MI0015782  aly-MIR4221
MI   MI0015815  ath-MIR4221
//
AC   MIPF0001129
ID   MIR840
MI   MI0005396  ath-MIR840
MI   MI0014614  aly-MIR840
//
AC   MIPF0001130
ID   MIR1311
MI   MI0009708  pta-MIR1311
MI   MI0016132  pab-MIR1311
//
AC   MIPF0001131
ID   mir-3034
MI   MI0013977  api-mir-3034-1
MI   MI0013978  api-mir-3034-2
//
AC   MIPF0001132
ID   MIR831
MI   MI0005387  ath-MIR831
MI   MI0014608  aly-MIR831
//
AC   MIPF0001133
ID   MIR472
MI   MI0005102  ath-MIR472
MI   MI0014597  aly-MIR472
//
AC   MIPF0001134
ID   mir-3913
MI   MI0016417  hsa-mir-3913-1
MI   MI0016418  hsa-mir-3913-2
//
AC   MIPF0001135
ID   MIR823
MI   MI0005380  ath-MIR823
MI   MI0014602  aly-MIR823
//
AC   MIPF0001136
ID   MIR835
MI   MI0005391  ath-MIR835
MI   MI0014611  aly-MIR835
//
AC   MIPF0001137
ID   MIR781
MI   MI0005111  ath-MIR781
MI   MI0014600  aly-MIR781
MI   MI0019231  ath-MIR781b
//
AC   MIPF0001138
ID   MIR858
MI   MI0005435  ath-MIR858
MI   MI0014624  aly-MIR858
//
AC   MIPF0001139
ID   mir-1949
MI   MI0009940  mmu-mir-1949
MI   MI0015441  rno-mir-1949
//
AC   MIPF0001140
ID   MIR848
MI   MI0005403  ath-MIR848
MI   MI0014645  aly-MIR848
//
AC   MIPF0001141
ID   MIR4371
MI   MI0016509  gma-MIR4371c
MI   MI0016514  gma-MIR4371a
MI   MI0016515  gma-MIR4371b
MI   MI0016522  gma-MIR4377
//
AC   MIPF0001142
ID   MIR829
MI   MI0005385  ath-MIR829
MI   MI0014607  aly-MIR829
//
AC   MIPF0001143
ID   MIR839
MI   MI0005395  ath-MIR839
MI   MI0014613  aly-MIR839
//
AC   MIPF0001144
ID   mir-3689
MI   MI0016090  hsa-mir-3689a
MI   MI0016411  hsa-mir-3689b
MI   MI0016832  hsa-mir-3689c
MI   MI0016834  hsa-mir-3689d-1
MI   MI0016835  hsa-mir-3689d-2
MI   MI0016836  hsa-mir-3689e
MI   MI0016837  hsa-mir-3689f
//
AC   MIPF0001145
ID   MIR862
MI   MI0005439  ath-MIR862
MI   MI0014628  aly-MIR862
//
AC   MIPF0001146
ID   mir-3035
MI   MI0013979  api-mir-3035-1
MI   MI0013980  api-mir-3035-2
//
AC   MIPF0001147
ID   MIR4368
MI   MI0016508  gma-MIR4368a
MI   MI0016510  gma-MIR4368b
MI   MI0016560  gma-MIR4401
//
AC   MIPF0001148
ID   mir-3910
MI   MI0016414  hsa-mir-3910-1
MI   MI0016431  hsa-mir-3910-2
//
AC   MIPF0001149
ID   MIR164_2
MI   MI0016611  far-MIR164a
MI   MI0016617  far-MIR164b
//
AC   MIPF0001150
ID   MIR4343
MI   MI0007244  gma-MIR1526
MI   MI0016472  gma-MIR4343a
MI   MI0016511  gma-MIR4369
MI   MI0016547  gma-MIR4343b
//
AC   MIPF0001151
ID   MIR391
MI   MI0001002  ath-MIR391
MI   MI0014571  aly-MIR391
//
AC   MIPF0001152
ID   MIR4374
MI   MI0016473  gma-MIR4344
MI   MI0016519  gma-MIR4374a
MI   MI0016523  gma-MIR4374b
//
AC   MIPF0001153
ID   MIR947
MI   MI0005796  pta-MIR947
MI   MI0016130  pab-MIR947
//
AC   MIPF0001154
ID   MIR3709
MI   MI0016111  pab-MIR3709a
MI   MI0016112  pab-MIR3709b
//
AC   MIPF0001155
ID   MIR837
MI   MI0005393  ath-MIR837
MI   MI0014644  aly-MIR837
//
AC   MIPF0001156
ID   MIR1119
MI   MI0006181  tae-MIR1119
MI   MI0016606  far-MIR1119
//
AC   MIPF0001157
ID   MIR400
MI   MI0001069  ath-MIR400
MI   MI0014594  aly-MIR400
//
AC   MIPF0001158
ID   MIR842
MI   MI0005398  ath-MIR842
MI   MI0014615  aly-MIR842
//
AC   MIPF0001159
ID   MIR3932
MI   MI0016587  ath-MIR3932a
MI   MI0016588  ath-MIR3932b
//
AC   MIPF0001160
ID   MIR951
MI   MI0005801  pta-MIR951
MI   MI0016131  pab-MIR951
//
AC   MIPF0001162
ID   MIR856
MI   MI0005433  ath-MIR856
MI   MI0014622  aly-MIR856
//
AC   MIPF0001163
ID   mir-702
MI   MI0004686  mmu-mir-702
MI   MI0015464  rno-mir-702
//
AC   MIPF0001164
ID   MIR4239
MI   MI0015801  aly-MIR4239
MI   MI0015819  ath-MIR4239
//
AC   MIPF0001165
ID   MIR4364
MI   MI0016475  gma-MIR4364b
MI   MI0016501  gma-MIR4364a
//
AC   MIPF0001166
ID   mir-3578
MI   MI0015451  rno-mir-3578
MI   MI0015473  rno-mir-3592
MI   MI0015945  bta-mir-3578
//
AC   MIPF0001167
ID   MIR869
MI   MI0005447  ath-MIR869
MI   MI0014648  aly-MIR869
//
AC   MIPF0001168
ID   MIR851
MI   MI0005406  ath-MIR851
MI   MI0014646  aly-MIR851
//
AC   MIPF0001169
ID   mir-3914
MI   MI0016419  hsa-mir-3914-1
MI   MI0016421  hsa-mir-3914-2
//
AC   MIPF0001170
ID   MIR4243
MI   MI0015805  aly-MIR4243
MI   MI0015821  ath-MIR4243
//
AC   MIPF0001171
ID   MIR847
MI   MI0005410  ath-MIR847
MI   MI0014620  aly-MIR847
//
AC   MIPF0001172
ID   mir-3070
MI   MI0014032  mmu-mir-3070a
MI   MI0014033  mmu-mir-3070b
//
AC   MIPF0001173
ID   MIR868
MI   MI0005446  ath-MIR868
MI   MI0014629  aly-MIR868
//
AC   MIPF0001174
ID   MIR3434
MI   MI0014649  aly-MIR3434
MI   MI0014667  ath-MIR3434
//
AC   MIPF0001175
ID   MIR173
MI   MI0000217  ath-MIR173
MI   MI0014568  aly-MIR173
//
AC   MIPF0001176
ID   MIR860
MI   MI0005437  ath-MIR860
MI   MI0014626  aly-MIR860
//
AC   MIPF0001177
ID   MIR3444
MI   MI0014660  aly-MIR3444
MI   MI0015793  aly-MIR3444b
//
AC   MIPF0001178
ID   MIR825
MI   MI0005381  ath-MIR825
MI   MI0014604  aly-MIR825
//
AC   MIPF0001179
ID   mir-3622
MI   MI0016013  hsa-mir-3622a
MI   MI0016014  hsa-mir-3622b
//
AC   MIPF0001180
ID   MIR857
MI   MI0005434  ath-MIR857
MI   MI0014623  aly-MIR857
//
AC   MIPF0001181
ID   MIR4359
MI   MI0016492  gma-MIR4359a
MI   MI0016494  gma-MIR4359b
//
AC   MIPF0001182
ID   MIR853
MI   MI0005408  ath-MIR853
MI   MI0014647  aly-MIR853
//
AC   MIPF0001183
ID   MIR834
MI   MI0005390  ath-MIR834
MI   MI0014610  aly-MIR834
//
AC   MIPF0001184
ID   MIR838
MI   MI0005394  ath-MIR838
MI   MI0014612  aly-MIR838
//
AC   MIPF0001185
ID   MIR4228
MI   MI0015789  aly-MIR4228
MI   MI0015817  ath-MIR4228
//
AC   MIPF0001186
ID   MIR833
MI   MI0005389  ath-MIR833
MI   MI0014609  aly-MIR833
//
AC   MIPF0001187
ID   mir-3432
MI   MI0014500  bta-mir-3432-1
MI   MI0014501  bta-mir-3432-2
//
AC   MIPF0001188
ID   mir-1188
MI   MI0006290  mmu-mir-1188
MI   MI0015443  rno-mir-1188
//
AC   MIPF0001189
ID   MIR846
MI   MI0005402  ath-MIR846
MI   MI0014619  aly-MIR846
//
AC   MIPF0001190
ID   MIR861
MI   MI0005438  ath-MIR861
MI   MI0014627  aly-MIR861
//
AC   MIPF0001191
ID   MIR859
MI   MI0005436  ath-MIR859
MI   MI0014625  aly-MIR859
//
AC   MIPF0001192
ID   MIR4378
MI   MI0016524  gma-MIR4378a
MI   MI0016525  gma-MIR4378b
//
AC   MIPF0001193
ID   mir-3085
MI   MI0014048  mmu-mir-3085
MI   MI0015403  rno-mir-3085
//
AC   MIPF0001194
ID   mir-3596
MI   MI0015459  rno-mir-3596c
MI   MI0015465  rno-mir-3596a
//
AC   MIPF0001195
ID   MIR2112
MI   MI0010632  ath-MIR2112
MI   MI0014632  aly-MIR2112
//
AC   MIPF0001196
ID   mir-3047
MI   MI0014003  api-mir-3047-1
MI   MI0014004  api-mir-3047-2
//
AC   MIPF0001197
ID   MIR844
MI   MI0005400  ath-MIR844
MI   MI0014616  aly-MIR844
//
AC   MIPF0001198
ID   MIR4240
MI   MI0015802  aly-MIR4240
MI   MI0015820  ath-MIR4240
//
AC   MIPF0001199
ID   MIR822
MI   MI0005379  ath-MIR822
MI   MI0014601  aly-MIR822
//
AC   MIPF0001200
ID   MIR5067
MI   MI0017936  hvu-MIR5049
MI   MI0017967  bdi-MIR5067
MI   MI0018130  bdi-MIR5181b
MI   MI0018138  bdi-MIR5180b
MI   MI0018143  bdi-MIR5174
MI   MI0018144  bdi-MIR5175a
MI   MI0018146  bdi-MIR5175b
MI   MI0018153  bdi-MIR5180a
MI   MI0018154  bdi-MIR5181a
//
AC   MIPF0001201
ID   mir-3851
MI   MI0016325  tca-mir-3851b
MI   MI0016326  tca-mir-3851a-1
MI   MI0016330  tca-mir-3851a-2
MI   MI0016334  tca-mir-3851c
MI   MI0016337  tca-mir-3851d
MI   MI0016338  tca-mir-3851e
MI   MI0016340  tca-mir-3851f
//
AC   MIPF0001202
ID   mir-3811
MI   MI0016263  tca-mir-3806
MI   MI0016265  tca-mir-3808
MI   MI0016268  tca-mir-3811c-1
MI   MI0016271  tca-mir-3811d
MI   MI0016276  tca-mir-3811c-2
MI   MI0016279  tca-mir-3811e
MI   MI0016285  tca-mir-3811b
MI   MI0016289  tca-mir-3811a
//
AC   MIPF0001203
ID   MIR2632
MI   MI0011943  mtr-MIR2632a
MI   MI0011944  mtr-MIR2632b
MI   MI0011945  mtr-MIR2632c
MI   MI0011951  mtr-MIR2638a
MI   MI0011952  mtr-MIR2638b
//
AC   MIPF0001204
ID   mir-2788
MI   MI0012361  bmo-mir-2788
MI   MI0016140  ame-mir-2788
MI   MI0016347  tca-mir-2788
MI   MI0017927  hme-mir-2788
//
AC   MIPF0001205
ID   mir-4872
MI   MI0017630  bfl-mir-4872a
MI   MI0017631  bfl-mir-4872b
MI   MI0017632  bfl-mir-4872c-1
MI   MI0017633  bfl-mir-4872c-2
//
AC   MIPF0001206
ID   mir-1343
MI   MI0011338  bta-mir-1343
MI   MI0017320  hsa-mir-1343
MI   MI0017996  ssc-mir-1343
//
AC   MIPF0001207
ID   mir-4509
MI   MI0016873  hsa-mir-4509-1
MI   MI0016874  hsa-mir-4509-2
MI   MI0016875  hsa-mir-4509-3
//
AC   MIPF0001208
ID   mir-2476
MI   MI0017998  ssc-mir-2476-1
MI   MI0017999  ssc-mir-2476-2
MI   MI0018000  ssc-mir-2476-3
//
AC   MIPF0001209
ID   mir-356
MI   MI0000755  cel-mir-356
MI   MI0001395  cbr-mir-356
MI   MI0011109  crm-mir-356
//
AC   MIPF0001210
ID   mir-4776
MI   MI0017419  hsa-mir-4776-1
MI   MI0017420  hsa-mir-4776-2
//
AC   MIPF0001211
ID   mir-4818
MI   MI0017552  sko-mir-4818d
MI   MI0017553  sko-mir-4818e
//
AC   MIPF0001212
ID   mir-4817
MI   MI0010213  sko-mir-193b
MI   MI0017548  sko-mir-4817
//
AC   MIPF0001213
ID   mir-1502
MI   MI0015540  cin-mir-4007
MI   MI0015541  cin-mir-1502a
//
AC   MIPF0001214
ID   mir-H2
MI   MI0008937  hsv1-mir-H2
MI   MI0013888  hsv1-mir-H14
//
AC   MIPF0001215
ID   mir-3524
MI   MI0015376  gga-mir-3524
MI   MI0015384  gga-mir-3525
//
AC   MIPF0001216
ID   mir-3198
MI   MI0014246  hsa-mir-3198-1
MI   MI0017335  hsa-mir-3198-2
//
AC   MIPF0001217
ID   mir-3817
MI   MI0016275  tca-mir-3817
MI   MI0016287  tca-mir-3826
//
AC   MIPF0001218
ID   MIR1878
MI   MI0008284  osa-MIR1878
MI   MI0017956  bdi-MIR1878
//
AC   MIPF0001219
ID   mir-3135
MI   MI0014156  hsa-mir-3135a
MI   MI0016809  hsa-mir-3135b
//
AC   MIPF0001220
ID   mir-4435
MI   MI0016775  hsa-mir-4435-1
MI   MI0016777  hsa-mir-4435-2
//
AC   MIPF0001221
ID   mir-277_2
MI   MI0017791  egr-mir-277
MI   MI0017815  emu-mir-277
//
AC   MIPF0001222
ID   mir-4875
MI   MI0017638  bfl-mir-4875a
MI   MI0017639  bfl-mir-4875b
//
AC   MIPF0001223
ID   mir-3747
MI   MI0016145  ame-mir-3747a
MI   MI0016146  ame-mir-3747b
//
AC   MIPF0001224
ID   mir-4900
MI   MI0017674  bfl-mir-4900a
MI   MI0017675  bfl-mir-4900b
//
AC   MIPF0001225
ID   mir-3718
MI   MI0016150  ame-mir-3718a
MI   MI0016156  ame-mir-3718b
//
AC   MIPF0001226
ID   MIR5020
MI   MI0017888  ath-MIR5020a
MI   MI0017893  ath-MIR5020b
MI   MI0019203  ath-MIR5020c
//
AC   MIPF0001227
ID   mir-3477
MI   MI0014767  nvi-mir-3477
MI   MI0016213  ame-mir-3477
//
AC   MIPF0001228
ID   mir-4679
MI   MI0017310  hsa-mir-4679-1
MI   MI0017311  hsa-mir-4679-2
//
AC   MIPF0001229
ID   mir-4922
MI   MI0017707  cel-mir-4922-1
MI   MI0017708  cel-mir-4922-2
//
AC   MIPF0001230
ID   mir-3473
MI   MI0014706  mmu-mir-3473
MI   MI0016997  mmu-mir-3473b
MI   MI0018015  mmu-mir-3473c
MI   MI0018033  mmu-mir-3473d
//
AC   MIPF0001231
ID   mir-3836
MI   MI0016299  tca-mir-3836a
MI   MI0016302  tca-mir-3836b
//
AC   MIPF0001232
ID   mir-4897
MI   MI0017670  bfl-mir-4897a
MI   MI0017671  bfl-mir-4897b
//
AC   MIPF0001233
ID   mir-4868
MI   MI0017623  bfl-mir-4868a
MI   MI0017624  bfl-mir-4868b
//
AC   MIPF0001234
ID   mir-4650
MI   MI0017277  hsa-mir-4650-1
MI   MI0017278  hsa-mir-4650-2
//
AC   MIPF0001235
ID   bpcv-mir-B1
MI   MI0018178  bpcv1-mir-B1
MI   MI0018179  bpcv2-mir-B1
//
AC   MIPF0001236
ID   mir-4436
MI   MI0016776  hsa-mir-4436a
MI   MI0017425  hsa-mir-4436b-1
MI   MI0019110  hsa-mir-4436b-2
//
AC   MIPF0001237
ID   MIR5062
MI   MI0017959  bdi-MIR5062a
MI   MI0017960  bdi-MIR5062b
//
AC   MIPF0001238
ID   mir-3064
MI   MI0014026  mmu-mir-3064
MI   MI0017375  hsa-mir-3064
//
AC   MIPF0001239
ID   mir-4989
MI   MI0017794  egr-mir-4989
MI   MI0017818  emu-mir-4989
//
AC   MIPF0001240
ID   MIR4349
MI   MI0016479  gma-MIR4349
MI   MI0016526  gma-MIR4379
//
AC   MIPF0001241
ID   mir-4081
MI   MI0015634  cin-mir-4081
MI   MI0015635  cin-mir-4082
//
AC   MIPF0001242
ID   mir-3155
MI   MI0014183  hsa-mir-3155a
MI   MI0016839  hsa-mir-3155b
//
AC   MIPF0001243
ID   mir-3096
MI   MI0014089  mmu-mir-3096
MI   MI0016969  mmu-mir-3096b
//
AC   MIPF0001244
ID   mir-3572
MI   MI0015442  rno-mir-3572
MI   MI0018037  mmu-mir-3572
//
AC   MIPF0001245
ID   mir-4662
MI   MI0017290  hsa-mir-4662a
MI   MI0017293  hsa-mir-4662b
//
AC   MIPF0001246
ID   MIR5185
MI   MI0018158  bdi-MIR5185a
MI   MI0018159  bdi-MIR5185b
//
AC   MIPF0001247
ID   mir-H4
MI   MI0010693  hsv2-mir-H4
MI   MI0013901  hsv2-mir-H19
//
AC   MIPF0001248
ID   mir-4862
MI   MI0017615  bfl-mir-4862a
MI   MI0017616  bfl-mir-4862b
//
AC   MIPF0001249
ID   mir-4885
MI   MI0017654  bfl-mir-4885a
MI   MI0017655  bfl-mir-4885b
//
AC   MIPF0001250
ID   mir-4773
MI   MI0017415  hsa-mir-4773-1
MI   MI0017416  hsa-mir-4773-2
//
AC   MIPF0001251
ID   mir-3190
MI   MI0014235  hsa-mir-3190
MI   MI0014236  hsa-mir-3191
//
AC   MIPF0001252
ID   mir-4599
MI   MI0017209  pma-mir-4599a
MI   MI0017210  pma-mir-4599b
//
AC   MIPF0001253
ID   mir-2320
MI   MI0011342  bta-mir-2320
MI   MI0017997  ssc-mir-2320
//
AC   MIPF0001254
ID   MIR2873
MI   MI0013038  osa-MIR2873
MI   MI0017257  osa-MIR2873b
//
AC   MIPF0001255
ID   mir-3804
MI   MI0016258  tca-mir-3804a
MI   MI0016259  tca-mir-3804b
//
AC   MIPF0001256
ID   mir-4659
MI   MI0017287  hsa-mir-4659a
MI   MI0017291  hsa-mir-4659b
//
AC   MIPF0001257
ID   MIR4372
MI   MI0016516  gma-MIR4372
MI   MI0016529  gma-MIR4381
//
AC   MIPF0001258
ID   mir-4771
MI   MI0017412  hsa-mir-4771-1
MI   MI0017413  hsa-mir-4771-2
//
AC   MIPF0001259
ID   mir-4018
MI   MI0015567  cin-mir-4019
MI   MI0015568  cin-mir-4018a
//
AC   MIPF0001260
ID   mir-B6
MI   MI0013178  bhv1-mir-B6
MI   MI0013179  bhv1-mir-B7
//
AC   MIPF0001261
ID   mir-3529
MI   MI0015380  gga-mir-3529
MI   MI0017351  hsa-mir-3529
//
AC   MIPF0001262
ID   MIR5015
MI   MI0017883  ath-MIR5015a
MI   MI0017890  ath-MIR5015b
//
AC   MIPF0001263
ID   mir-3688
MI   MI0016089  hsa-mir-3688-1
MI   MI0017447  hsa-mir-3688-2
//
AC   MIPF0001264
ID   mir-4841
MI   MI0017587  sko-mir-4841-1
MI   MI0017588  sko-mir-4841-2
//
AC   MIPF0001265
ID   mir-4848
MI   MI0017597  spu-mir-4848a
MI   MI0017598  spu-mir-4848b
//
AC   MIPF0001266
ID   mir-4041
MI   MI0015592  cin-mir-4041
